ZTime,Time,OAT,DT,SLP,WD,WS,SKY,PPT,PPT6,Plsr.Event,Plsr.Source
20170129140000,20170129060000,33,22,10312,0,0,0,0,-9999,,
20170129150000,20170129070000,28,17,10315,0,0,0,0,-9999,,
20170129160000,20170129080000,28,17,10318,0,0,0,0,-9999,,
20170129170000,20170129090000,67,39,10322,0,0,0,0,-9999,,
20170129180000,20170129100000,106,44,10325,0,0,0,0,-9999,,
20170129190000,20170129110000,111,50,10316,0,0,0,0,-9999,,
20170129200000,20170129120000,122,50,10313,350,31,0,0,-9999,,
20170129210000,20170129130000,133,56,10300,330,15,0,0,-9999,,
20170129220000,20170129140000,161,56,10291,0,0,0,0,-9999,,
20170129230000,20170129150000,161,50,10284,0,0,0,0,-9999,,
20170130000000,20170129160000,172,50,10277,0,0,0,0,-9999,,
20170130010000,20170129170000,144,56,10275,360,21,0,0,-9999,,
20170130020000,20170129180000,128,61,10273,0,0,0,0,-9999,,
20170130030000,20170129190000,111,50,10272,0,0,0,0,-9999,,
20170130040000,20170129200000,111,56,10267,0,0,0,0,-9999,,
20170130050000,20170129210000,111,44,10267,290,21,0,0,-9999,,
20170130060000,20170129220000,89,44,10266,230,15,0,0,-9999,,
20170130070000,20170129230000,83,39,10266,0,0,0,0,-9999,,
20170130080000,20170130000000,72,33,10262,0,0,0,0,-9999,,
20170130090000,20170130010000,67,33,10258,0,0,0,0,-9999,,
20170130100000,20170130020000,61,28,10254,210,15,0,0,-9999,,
20170130110000,20170130030000,50,22,10252,0,0,0,0,-9999,,
20170130120000,20170130040000,39,22,10247,140,21,0,0,-9999,,
20170130130000,20170130050000,50,22,10246,0,0,0,0,-9999,,
20170130140000,20170130060000,44,17,10245,0,0,0,0,-9999,,
20170130150000,20170130070000,50,22,10247,0,0,0,0,-9999,,
20170130160000,20170130080000,56,28,10249,0,0,0,0,-9999,,
20170130170000,20170130090000,78,44,10251,0,0,0,0,-9999,,
20170130180000,20170130100000,100,50,10253,0,0,0,0,-9999,,
20170130190000,20170130110000,128,56,10250,10,15,0,0,-9999,,
20170130200000,20170130120000,133,56,10244,10,21,0,0,-9999,,
20170130210000,20170130130000,150,56,10234,350,21,0,0,-9999,,
20170130220000,20170130140000,161,61,10225,10,15,0,0,-9999,,
20170130230000,20170130150000,156,83,10222,10,26,0,0,-9999,,
20170131000000,20170130160000,161,78,10220,20,26,0,0,-9999,,
20170131010000,20170130170000,122,72,10217,10,21,0,0,-9999,,
20170131020000,20170130180000,122,56,10216,0,0,0,0,-9999,,
20170131030000,20170130190000,122,56,10212,0,0,0,0,-9999,,
20170131040000,20170130200000,111,56,10211,0,0,0,0,-9999,,
20170131050000,20170130210000,100,50,10214,0,0,0,0,-9999,,
20170131060000,20170130220000,89,50,10220,270,15,0,0,-9999,,
20170131070000,20170130230000,83,44,10221,240,15,0,0,-9999,,
20170131080000,20170131000000,67,33,10220,0,0,0,0,-9999,,
20170131090000,20170131010000,67,33,10216,0,0,0,0,-9999,,
20170131100000,20170131020000,50,28,10219,0,0,0,0,-9999,,
20170131110000,20170131030000,56,28,10213,230,15,0,0,-9999,,
20170131120000,20170131040000,44,22,10209,0,0,0,0,-9999,,
20170131130000,20170131050000,44,22,10212,0,0,0,0,-9999,,
20170131140000,20170131060000,44,22,10205,0,0,0,0,-9999,,
20170131150000,20170131070000,44,22,10207,0,0,0,0,-9999,,
20170131160000,20170131080000,56,28,10208,0,0,0,0,-9999,,
20170131170000,20170131090000,78,44,10208,0,0,0,0,-9999,,
20170131180000,20170131100000,106,50,10211,0,0,0,0,-9999,,
20170131190000,20170131110000,122,56,10208,10,21,0,0,-9999,,
20170131200000,20170131120000,133,67,10202,20,21,0,0,-9999,,
20170131210000,20170131130000,139,67,10193,360,21,0,0,-9999,,
20170131220000,20170131140000,161,67,10182,0,0,0,0,-9999,,
20170131230000,20170131150000,150,83,10176,350,26,0,0,-9999,,
20170201000000,20170131160000,139,72,10180,350,36,0,0,-9999,,
20170201010000,20170131170000,133,67,10180,320,26,0,0,-9999,,
20170201020000,20170131180000,128,67,10176,280,15,0,0,-9999,,
20170201030000,20170131190000,128,61,10173,0,0,0,0,-9999,,
20170201040000,20170131200000,117,61,10174,0,0,0,0,-9999,,
20170201050000,20170131210000,100,61,10178,0,0,0,0,-9999,,
20170201060000,20170131220000,100,67,10177,0,0,0,0,-9999,,
20170201070000,20170131230000,89,56,10176,0,0,0,0,-9999,,
